"Restaurant Name","Address","City","State","Zipcode","Doordash ID","Contains images on Doordash","Reviews","Is it in the Woflow table","Is it in our database(DB)?","If in our DB, is it flagged?","If in our DB, does it have 3+ images?","If in our DB, how many ratings?"
"Tara Thai","5501 Baltimore Avenue","Hyattsville","MD","20781","tara-thai-hyattsville-250162","Yes","655","No",""
"Yum's Carry Out","3943 Minnesota Avenue Northeast","Washington","DC","20019","yum-s-carry-out-washington-328314","Yes","1074","No",""
"Sharks Fish & Chicken","5744 Silver Hill Road","District Heights","MD","20747","shark-s-fish-chicken-district-heights-300660","Yes","405","No",""
"Indigo","243 K Street Northeast","Washington","DC","20002","indigo-washington-87081","Yes","2204","No",""
"TGI Friday's","5740 Silver Hill Road","District Heights","MD","20747","tgi-friday-s-district-heights-376315","Yes","90","No",""
"BIBIBOP Silver Spring","935 Ellsworth Drive","Silver Spring","MD","20910","bibibop-asian-grill-silver-spring-235992","Yes","588","No",""
"Mellow Mushroom","2436 18th Street Northwest","Washington","DC","20009","mellow-mushroom-washington-3967","No","2699","No",""
"Char Bar","2142 L Street Northwest","Washington","DC","20037","char-bar-washington-10750","Yes","3337","No",""
"Farmers Fishers Bakers","3000 K Street Northwest","Washington","DC","20007","farmers-fishers-bakers-washington-31138","Yes","695","No",""
"Chopt","1300 Connecticut Avenue Northwest","Washington","DC","20036","chopt-creative-salad-co-washington-18767","No","2573","No",""
"RPM Italian","650 K Street Northwest","Washington","DC","20001","rpm-italian-washington-77232","Yes","1665","No",""
"SeoulSpice","145 N Street Northeast","Washington","DC","20002","seoulspice-washington-64765","Yes","1580","No",""
"Checkers","4850 Annapolis Road","Bladensburg","MD","20710","checkers-bladensburg-620921","Yes","0","No",""
"Crisp & Juicy","1314 East West Highway","Silver Spring","MD","20910","crisp-juicy-silver-spring-24628","Yes","842","No",""
"Silvestre Chicken","4737 Silver Hill Road","Suitland-Silver Hill","MD","20746","silvestre-chicken-suitland-silver-hill-298099","No","1044","No",""
"Red Lobster - 0142 Suitland, MD","5051 Auth Way","Camp Springs","MD","20746","red-lobster-camp-springs-378900","Yes","808","No",""
"Taco Bell","40 Massachusetts Avenue Northeast","Washington","DC","20002","taco-bell-washington-315686","No","523","No",""
"Bobby's Burger Palace","2121 K Street Northwest","Washington","DC","20037","bobby-s-burger-palace-washington-14644","Yes","832","No",""
"The Jerk Pit","9078 Baltimore Avenue","College Park","MD","20740","the-jerk-pit-college-park-334514","Yes","379","No",""
"Potbelly","917 Ellsworth Drive","Silver Spring","MD","20910","potbelly-sandwich-shop-silver-spring-24354","Yes","17","No",""
"Shanghai Lounge","1734 Wisconsin Avenue Northwest","Washington","DC","20007","shanghai-lounge-washington-4087","Yes","2030","No",""
"Subway","2001 14th Street Northwest","Washington","DC","20009","subway-washington-402249","Yes","240","No",""
"Taste of the Caribbean Restaurant","505 Hampton Park Boulevard","Capitol Heights","MD","20743","taste-of-the-caribbean-restaurant-capitol-heights-132399","Yes","67","No",""
"Pow Pow","1253 H Street Northeast","Washington","DC","20002","pow-pow-washington-62138","Yes","748","No",""
"Three Brothers Italian Restaurant","6444 Coventry Way","Clinton","MD","20735","three-brothers-italian-restaurant-clinton-457902","Yes","191","No",""
"Modern Market","","Washington","DC","20005","modern-market-eatery-washington-72367","Yes","1362","No",""
"Got Rice","5909 Martin Luther King Junior Highway","Capitol Heights","MD","20743","got-rice-capitol-heights-338391","Yes","265","No",""
"North Italia","2112 Pennsylvania Avenue Northwest","Washington","DC","20037","north-italia-washington-556752","Yes","0","No",""
"BGR Burgers Grilled Right","655 Michigan Avenue Northeast","Washington","DC","20064","bgr-washington-453321","Yes","82","No",""
"Spices","3333 Connecticut Avenue Northwest","Washington","DC","20008","spices-washington-5372","Yes","2840","No",""
"Mamma Lucia","1302 East West Highway","Silver Spring","MD","20910","mamma-lucia-s-silver-spring-24630","Yes","835","No",""
"Jetties","3704 Macomb Street Northwest","Washington","DC","20016","jetties-washington-4173","Yes","2320","No",""
"Americas Best Pizza and Wings","4821 Marlboro Pike","Capitol Heights","MD","20743","america-s-best-wings-capitol-heights-300573","Yes","150","No",""
"Tortilla Coast","400 First Street Southeast","Washington","DC","20003","tortilla-coast-washington-23326","Yes","1261","No",""
"Texas Chicken & Burgers","1239 Mount Olivet Road Northeast","Washington","DC","20002","texas-chicken-and-burgers-washington-468237","Yes","87","No",""
"Rewind","1219 Connecticut Avenue Northwest","Washington","DC","20036","rewind-washington-371908","Yes","332","No",""
"Mandarin Restaurant","8411 Georgia Avenue","Silver Spring","MD","20910","mandarin-restaurant-silver-spring-24975","Yes","302","No",""
"Super Japan","6096 Greenbelt Road","Greenbelt","MD","20770","super-japan-greenbelt-519705","Yes","83","No",""
"Habit Burger","Van Buren Street","University Park","MD","20782","the-habit-burger-university-park-362930","Yes","442","No",""
"Sakura Teriyaki Corner","6843 New Hampshire Avenue","Takoma Park","MD","20912","sakura-teriyaki-corner-takoma-park-92990","Yes","636","No",""
"Wawa","1222 Wisconsin Avenue Northwest","Washington","DC","20007","wawa-washington-541639","Yes","26","No",""
"Nooshi","524 8th Street Southeast","Washington","DC","20003","nooshi-noodles-and-sushi-washington-9558","Yes","940","No",""
"Dat Jerk Caribbean Chargrill","9101 Woodmore Center Drive","Glenarden","MD","20706","dat-jerk-caribbean-chargrill-glenarden-643620","Yes","0","No",""
"Paisanos Pizza","4815 Saint Barnabas Road","Temple Hills","MD","20748","paisano-s-pizza-temple-hills-457006","Yes","154","No",""
"Not Your Average Joe's","8661 Colesville Road","Silver Spring","MD","20910","not-your-average-joe-s-silver-spring-73428","Yes","1621","No",""
"Gordon Biersch","100 M Street Southeast","Washington","DC","20003","gordon-biersch-washington-9593","Yes","1005","No",""
"Sakura Hibachi & Poke Bowl","10562 Campus Way South","Kettering","MD","20774","sakura-hibachi-and-poke-kettering-572500","No","0","No",""
"Tono Sushi","2605 Connecticut Avenue Northwest","Washington","DC","20008","tono-sushi-washington-574903","Yes","0","No",""
"Indique","3512 Connecticut Avenue Northwest","Washington","DC","20008","indique-washington-4057","Yes","2745","No",""
"Wok & Roll","2400 18th Street Northwest","Washington","DC","20009","wok-roll-washington-25480","No","492","No",""
"Cold Stone Creamery","2700 Campus Way North","Lanham","MD","20706","cold-stone-creamery-lanham-594999","No","0","No",""
"Pizza Boli's","1567 Alabama Avenue Southeast","Washington","DC","20020","pizza-boli-s-washington-300589","Yes","136","No",""
"Wingo's","2218 Wisconsin Avenue Northwest","Washington","DC","20007","wingo-s-washington-3886","No","1280","No",""
"Shouk","655 K Street Northwest","Washington","DC","20001","shouk-washington-77866","Yes","982","No",""
"Silver","3404 Wisconsin Avenue Northwest","Washington","DC","20016","silver-washington-160166","Yes","946","No",""
"MÖGE TEE","2428 Wisconsin Avenue Northwest","Washington","DC","20007","m-ge-tee-washington-549486","Yes","3","No",""
"Denny's","8424 Baltimore Avenue","College Park","MD","20740","denny-s-college-park-303888","No","408","No",""
"Potomac Pizza","7777 Baltimore Avenue","College Park","MD","20742","potomac-pizza-college-park-597300","No","0","No",""
"America's Best Pizza and Wings","7519 Landover Road","Hyattsville","MD","20785","america-s-best-pizza-and-wings-hyattsville-456513","Yes","118","No",""
"Spice 6 Modern Indian","740 6th Street Northwest","Washington","DC","20001","spice-6-modern-indian-washington-398199","Yes","292","No",""
"Lotsa Stone Fired Pizza","4350 Knox Road","College Park","MD","20740","lotsa-stone-fired-pizza-college-park-236183","Yes","344","No",""
"Hill Country Barbecue Market","410 7th Street Northwest","Washington","DC","20004","hill-country-barbecue-market-washington-8500","Yes","1537","No",""
"pizza bolis","3027 Naylor Road Southeast","Washington","DC","20020","pizza-boli-s-washington-468410","Yes","54","No",""
"Cameron's Seafood Market","8807 Central Avenue","Capitol Heights","MD","20743","cameron-s-seafood-market-capitol-heights-298063","Yes","208","No",""
"Poke Papa","1919 Pennsylvania Avenue Northwest","Washington","DC","20006","poke-papa-washington-432754","Yes","141","No",""
"Wings To Go","3502 12th Street Northeast","Washington","DC","20017","wings-to-go-washington-295246","Yes","381","No",""
"City Lights of China","1731 Connecticut Avenue Northwest","Washington","DC","20009","city-lights-of-china-washington-87120","Yes","23","No",""
"Beefsteak","1528 Connecticut Avenue Northwest","Washington","DC","20036","beefsteak-washington-130423","Yes","374","No",""
"Aloha Poke","1333 19th Street Northwest","Washington","DC","20036","aloha-poke-co-washington-487551","Yes","56","No",""
"Sala Thai","4020 Minnesota Avenue Northeast","Washington","DC","20019","sala-thai-dc-washington-335068","No","389","No",""
"Pizza Boli's","1814 East-West Highway","Hyattsville","MD","20783","pizza-boli-s-hyattsville-541707","Yes","22","No",""
"Vapiano","625 H Street Northwest","Washington","DC","20001","vapiano-washington-340071","Yes","388","No",""
"Kenny Sub Shop","10610 Baltimore Avenue","Beltsville","MD","20705","kenny-s-subs-shop-beltsville-537266","Yes","24","No",""
"Umi Japanese Cuisine","2625 Connecticut Avenue Northwest","Washington","DC","20008","umi-japanese-cuisine-washington-8277","Yes","225","No",""
"We, The Pizza","305 Pennsylvania Avenue Southeast","Washington","DC","20003","we-the-pizza-washington-22067","Yes","42","No",""
"Milk & Honey - College Park","10280 Baltimore Avenue","Beltsville","MD","20705","milk-honey-cafe-beltsville-386046","Yes","190","No",""
"Oath Pizza","110 M Street Southeast","Washington","DC","20003","oath-pizza-washington-299644","Yes","312","No",""
"Ted's Bulletin","1818 14th Street Northwest","Washington","DC","20009","ted-s-bulletin-washington-4053","No","1063","No",""
"Far East Taco Grille","635 Florida Avenue Northeast","Washington","DC","20002","far-east-taco-grille-washington-76945","Yes","516","No",""
"George's Falafel","1205 28th Street Northwest","Washington","DC","20007","george-s-falafel-washington-16781","Yes","455","No",""
"Don Pollo","12345 Georgia Avenue","Silver Spring","MD","20906","don-pollo-silver-spring-353324","Yes","279","No",""
"Big Papa Pizza Sub Wings and Pasta","4947 Marlboro Pike","Capitol Heights","MD","20743","big-papa-s-pizza-capitol-heights-298033","Yes","196","No",""
"Danny's Carryout","6258 Oxon Hill Road","Oxon Hill","MD","20745","danny-s-carryout-oxon-hill-298074","Yes","145","No",""
"Metro City Wing House","4404 Saint Barnabas Road","Temple Hills","MD","20748","metro-city-wing-house-temple-hills-298122","Yes","123","No",""
"King Kong Chinese Restaurant","2350 University Boulevard East","Adelphi","MD","20783","king-kong-chinese-restaurant-adelphi-25365","Yes","8","No",""
"Bozzelli's Italian Deli","1025 Vermont Avenue Northwest","Washington","DC","20005","bozzelli-s-pizzeria-subs-washington-114520","Yes","170","No",""
"Cadillac Ranch","186 Fleet Street","Oxon Hill","MD","20745","cadillac-ranch-oxon-hill-33241","Yes","263","No",""
"Blaze Pizza","7419 Baltimore Avenue","College Park","MD","20740","blaze-pizza-college-park-236083","No","404","No",""
"Sharetea","519 H Street Northwest","Washington","DC","20001","sharetea-washington-371928","Yes","539","No",""
"Methi Indian and Nepalese Cuisine","2509 University Boulevard West","Silver Spring","MD","20902","methi-indian-and-nepalese-cuisine-silver-spring-236177","No","73","No",""
"Astro Doughnuts & Fried Chicken","1308 G Street Northwest","Washington","DC","20004","astro-doughnuts-fried-chicken-washington-4013","Yes","789","No",""
"Sushi Keiko","2309 Wisconsin Avenue","Washington","DC","20007","sushi-keiko-washington-7917","Yes","1154","No",""
"Los Chorros Restaurant","2420 Blueridge Avenue","Silver Spring","MD","20902","los-chorros-restaurant-silver-spring-236188","Yes","159","No",""
"The Big Greek Cafe","8223 Georgia Avenue","Silver Spring","MD","20910","the-big-greek-cafe-silver-spring-23438","No","498","No",""
"Flower Child - Washington DC","2112 Pennsylvania Avenue Northwest","Washington","DC","20037","flower-child-washington-619773","Yes","0","No",""
"Colada Shop","1405 T Street Northwest","Washington","DC","20009","colada-shop-washington-209944","Yes","716","No",""
"Guapo's","3050 K Street Northwest","Washington","DC","20007","guapo-s-washington-540237","Yes","3","No",""
"Corner Bakery","500 North Capitol Street Northwest","Washington","DC","20001","corner-bakery-washington-386933","Yes","171","No",""
"City Taste","930 Wayne Avenue","Silver Spring","MD","20910","city-taste-silver-spring-161464","Yes","432","No",""
"Due South","301 Water Street Southeast","Washington","DC","20003","due-south-washington-23288","Yes","535","No",""
"RASA","1247 First Street Southeast","Washington","DC","20003","rasa-washington-235852","Yes","846","No",""
"Hook & Reel","6002 Greenbelt Road","Greenbelt","MD","20770","hook-reel-greenbelt-623671","No","0","No",""
"Wiseguy Pizza","202 M Street Southeast","Washington","DC","20003","wiseguy-pizza-washington-593393","No","0","No",""
"Tasty Carry Out","7720 Landover Road","Hyattsville","MD","20785","tasty-carry-out-hyattsville-298108","Yes","213","No",""
"Eddy""s Chinese Food","10216 Lake Arbor Way","Mitchellville","MD","20721","eddy-s-chinese-food-mitchellville-417970","No","257","No",""
"Hunan Dynasty","215 Pennsylvania Avenue Southeast","Washington","DC","20003","hunan-dynasty-washington-10766","Yes","551","No",""
"Moby Dick Sushi","11220 Triangle Lane","Silver Spring","MD","20902","moby-dick-sushi-silver-spring-32821","Yes","151","No",""
"City Kabob & Curry House","204 Michigan Avenue Northeast","Washington","DC","20017","city-kabob-curry-house-washington-100185","Yes","185","No",""
"Kung Fu Tea","1990 M Street Northwest","Washington","DC","20036","kung-fu-tea-washington-458183","Yes","163","No",""
"IMM on H Thai and Sushi","1360 H Street Northeast","Washington","DC","20002","imm-on-h-thai-and-sushi-washington-89569","Yes","438","No",""
"Smoke & Barrel","2471 18th Street Northwest","Washington","DC","20009","smoke-barrel-washington-3954","Yes","1404","No",""
"Pica Taco","1406 Florida Avenue Northwest","Washington","DC","20009","pica-taco-washington-4103","Yes","2120","No",""
"Popeyes Louisiana Kitchen","11160 Veirs Mill Road","WheatonGlenmont","MD","20902","popeye-s-chicken-wheatonglenmont-452210","Yes","0","No",""
"Boston Market","11297 New Hampshire Avenue","Silver Spring","MD","20904","boston-market-silver-spring-441166","No","143","No",""
"Los Cuates","2429 18th Street Northwest","Washington","DC","20009","los-cuates-washington-79899","Yes","540","No",""
"Kochix Korean Chicken Bar","400 Florida Avenue Northwest","Washington","DC","20001","kochix-washington-9757","Yes","1215","No",""
"Urban Bar-B-Que","3238 Donnell Drive","Forestville","MD","20747","urban-bar-b-que-forestville-442612","Yes","133","No",""
"Sol Mexican Grill","655 K Street Northwest","Washington","DC","20001","sol-mexican-grill-washington-530005","Yes","22","No",""
"Marathon Deli","4429 Lehigh Road","College Park","MD","20740","marathon-deli-college-park-250150","No","110","No",""
"Leon's Barbeque","9448 Lanham Severn Road","Lanham","MD","20706","leon-s-barbeque-lanham-417869","Yes","183","No",""
"Manny & Olga's Pizza","8107 Fenton Street","Silver Spring","MD","20910","manny-olga-s-pizza-silver-spring-25471","Yes","491","No",""
"Asia Kitchen","1209 Brentwood Road Northeast","Washington","DC","20018","asia-kitchen-washington-374882","Yes","96","No",""
"Kaz Sushi Bistro","1915 I Street Northwest","Washington","DC","20006","kaz-sushi-bistro-washington-8367","Yes","1088","No",""
"Curry & Pie","1204 34th Street Northwest","Washington","DC","20007","curry-pie-washington-114068","Yes","755","No",""
"Henry's Soul Cafe","5431 Indian Head Highway","Oxon Hill","MD","20745","henry-s-soul-cafe-oxon-hill-298062","No","398","No",""
"Baja Fresh","2800 University Boulevard West","Wheaton-Glenmont","MD","20902","baja-fresh-wheaton-glenmont-563939","Yes","3","No",""
"Lucy Ethiopian Restaurant","8301 Georgia Avenue","Silver Spring","MD","20910","lucy-ethiopian-restaurant-silver-spring-24920","Yes","159","No",""
"Cosi","601 Pennsylvania Avenue Northwest","Washington","DC","20004","cosi-washington-431769","Yes","45","No",""
"Choong Man Chicken","1125 H Street Northeast","Washington","DC","20002","choong-man-chicken-washington-136551","Yes","217","No",""
"Shanghai Tokyo Cafe","1376 Park Road Northwest","Washington","DC","20010","shanghai-tokyo-cafe-washington-24639","Yes","504","No",""
"America’s Best Wings","5422 Silver Hill Road","District Heights","MD","20747","america-s-best-wings-district-heights-448074","Yes","121","No",""
"Papa John's - Store 02023","5310 Indian Head Highway","Oxon Hill","MD","20745","papa-john-s-pizza-oxon-hill-217275","Yes","79","No",""
"Charley's Philly Steaks","50 Massachusetts Avenue Northeast","Washington","DC","20002","charleys-philly-steaks-washington-570626","Yes","0","No",""
"Ikko Sushi","1215 East-West Highway","Silver Spring","MD","20910","ikko-sushi-silver-spring-23093","Yes","121","No",""
"Granite City Food and Brewery","200 American Way","Oxon Hill","MD","20745","granite-city-oxon-hill-33243","Yes","277","No",""
"Dc charbroiled Chicken & grill","6062 Greenbelt Road","Greenbelt","MD","20770","dc-charbroiled-chicken-grill-greenbelt-454559","Yes","32","No",""
"Jerry's Subs and Pizza","5414 Silver Hill Road","District Heights","MD","20747","jerry-s-subs-and-pizza-district-heights-447528","Yes","128","No",""
"Legends Chicken & Grill","6401 Annapolis Road","Hyattsville","MD","20784","legends-chicken-grill-hyattsville-418000","No","111","No",""
"Elevation Burger","108 Waterfront Street","Oxon Hill","MD","20745","elevation-burger-oxon-hill-33242","Yes","311","No",""
"Protein Bar","398 7th Street Northwest","Washington","DC","20004","protein-bar-and-kitchen-washington-90805","Yes","662","No",""
"Vocelli Pizza","8841 Annapolis Road","Lanham","MD","20706","vocelli-pizza-lanham-406422","Yes","0","No",""
"Pho Thom","7313 Baltimore Avenue","College Park","MD","20740","pho-thom-college-park-250144","No","173","No",""
"Clucksters Chicken","9426 Lanham Severn Road","Lanham","MD","20706","cluckster-s-lanham-459167","Yes","72","No",""
"BKK Cookshop","1700 New Jersey Avenue Northwest","Washington","DC","20001","bkk-cookshop-washington-77226","Yes","46","No",""
"Pizzaness","10829 Lanham Severn Road","Glenn Dale","MD","20769","pizzaness-glenn-dale-423904","Yes","70","No",""
"Bonchon","6507 America Boulevard","Hyattsville","MD","20782","bonchon-hyattsville-258716","Yes","291","No",""
"Blowfish Seafood Bar","11436 Cherry Hill Road","Beltsville","MD","20705","blowfish-seafood-bar-beltsville-549521","Yes","7","No",""
"Bobos Lake Trout","9007 Stuart Lane","Clinton","MD","20735","bobos-lake-trout-clinton-468243","Yes","47","No",""
"Ledo Restaurant","4509 Knox Road","College Park","MD","20740","ledo-restaurant-college-park-236085","No","436","No",""
"The Walrus Oyster & Ale House","152 Waterfront Street","Oxon Hill","MD","20745","the-walrus-oyster-ale-house-oxon-hill-298109","Yes","213","No",""
"Mezeh Mediterranean Grill","144 National Plaza","Oxon Hill","MD","20745","mezeh-mediterranean-grill-oxon-hill-479410","Yes","2","No",""
"Sicilian Pizza","333 Hawaii Avenue Northeast","Washington","DC","20011","sicilian-pizza-washington-416840","Yes","142","No",""
"Yeung Fong Carryout","1701 North Capitol Street Northeast","Washington","DC","20002","yeung-fong-carryout-washington-73241","Yes","222","No",""
"Chunks Grilled & Fried","6069 Oxon Hill Road","Oxon Hill","MD","20745","chunks-grilled-fried-oxon-hill-455159","Yes","38","No",""
"Baskin Robbins 303444","4767 Allentown Road","Morningside","MD","20746","baskin-robbins-morningside-374520","Yes","84","No",""
"Habesha Market and Carry-out","1919 9th Street Northwest","Washington","DC","20001","habesha-market-and-carry-out-washington-235833","No","262","No",""
"Pho 14","1769 Columbia Road Northwest","Washington","DC","20009","pho-14-washington-3965","No","543","No",""
"Crazy Down Home Seafood and Crabs","2312 Iverson Street","Temple Hills","MD","20748","crazy-down-home-seafood-and-crabs-temple-hills-519722","Yes","34","No",""
"Fuji Mountain Steakhouse","4237 Branch Avenue","Marlow Heights","MD","20748","fuji-mountain-steakhouse-marlow-heights-298083","No","254","No",""
"Moe's Southwest Grill","1275 First Street Northeast","Washington","DC","20002","moe-s-southwest-grill-washington-556740","Yes","3","No",""
"Bangkok Joe's","3000 K Street Northwest","Washington","DC","20007","bangkok-joe-s-washington-20634","Yes","895","No",""
"Tiffin","1341 University Boulevard East","Takoma Park","MD","20912","tiffin-indian-restaurant-takoma-park-592930","Yes","0","No",""
"Fuel Pizza","600 F Street Northwest","Washington","DC","20004","fuel-pizza-washington-31166","Yes","538","No",""
"Chevys Fresh Mex","7511 Greenbelt Road","Greenbelt","MD","20770","chevys-fresh-mex-greenbelt-540046","Yes","33","No",""
"Great Wall Szechuan House","1527 14th Street Northwest","Washington","DC","20005","great-wall-szechuan-house-washington-619682","No","0","No",""
"Bom","2440 18th Street Northwest","Washington","DC","20009","bom-washington-398342","Yes","199","No",""
"Bryson's","1020 19th Street Northwest","Washington","DC","20036","bryson-s-washington-74918","Yes","156","No",""
"The Red Boat Viet Fusion","7412 Baltimore Avenue","College Park","MD","20740","the-red-boat-asian-fusion-restaurant-college-park-402100","Yes","220","No",""
"Lebanese Taverna","8727 Colesville Road","Silver Spring","MD","20910","lebanese-taverna-silver-spring-23470","No","789","No",""
"BurgerIM","11160 Veirs Mill Road","Wheaton-Glenmont","MD","20902","burgerim-wheaton-glenmont-459203","Yes","11","No",""
"Masala Story","3301 12th Street Northeast","Washington","DC","20017","masala-story-washington-253357","Yes","190","No",""
"Johnny Rockets","3131 M Street Northwest","Washington","DC","20007","johnny-rockets-washington-10848","Yes","155","No",""
"Roti Modern Mediterranean","50 Massachusetts Avenue Northeast","Washington","DC","20002","roti-modern-mediterranean-washington-307092","Yes","192","No",""
"Willie T's","1901 14th Street Northwest","Washington","DC","20009","willie-t-s-washington-582847","Yes","0","No",""
"California Tortilla","10721 B Columbia Pike","Silver Spring","MD","20901","california-tortilla-silver-spring-658524","No","0","No",""
"Jersey Mikes #28002","6761 45th Street","Riverdale Park","MD","20737","jersey-mike-s-subs-riverdale-park-515187","Yes","19","No",""
"Good Luck Carryout","6236 Oxon Hill Road","Oxon Hill","MD","20745","good-luck-carryout-oxon-hill-298118","No","217","No",""
"Heritage India","3238 Wisconsin Avenue Northwest","Washington","DC","20016","heritage-india-washington-3890","Yes","956","No",""
"Blue Waters Seafood","6349 Old Branch Avenue","Temple Hills","MD","20748","blue-waters-caribbean-seafood-grill-temple-hills-648342","No","0","No",""
"Momiji","505 H Street Northwest","Washington","DC","20001","momiji-washington-87020","No","25","No",""
"Auntie Anne's Pretzels","6800 Oxon Hill Road","Oxon Hill","MD","20745","auntie-anne-s-pretzels-oxon-hill-300580","No","2","No",""
"Pho Viet USA","3713 New Hampshire Avenue Northwest","Washington","DC","20010","pho-viet-usa-washington-235723","Yes","301","No",""
"La Cocina De Mi Tierra","1950 County Road","District Heights","MD","20747","la-cocina-de-mi-tierra-district-heights-485046","Yes","29","No",""
"Jackey Cafe","611 H Street Northwest","Washington","DC","20001","jackey-cafe-washington-101649","Yes","29","No",""
"Dunkin' Donuts","6851 New Hampshire Avenue","Takoma Park","MD","20912","dunkin-takoma-park-24329","Yes","236","No",""
"Bertucci's - Washington, DC","2000 Pennsylvania Avenue Northwest","Washington","DC","20006","bertucci-s-washington-396108","Yes","96","No",""
"Zenebech Restaurant","2420 18th Street Northwest","Washington","DC","20009","zenebech-injera-washington-131141","Yes","201","No",""
"LEON","1724 L Street Northwest","Washington","DC","20036","leon-washington-629505","Yes","0","No",""
"Szechwan Hunan","4115 Branch Avenue","Temple Hills","MD","20748","szechwan-hunan-temple-hills-298102","Yes","129","No",""
"Krazi Burrito","4425 Lehigh Road","College Park","MD","20740","krazi-burrito-college-park-250148","Yes","75","No",""
