"Restaurant Name","Address","City","State","Zipcode","Doordash ID","Contains images on Doordash","Reviews","Is it in the Woflow table","Is it in our database(DB)?","If in our DB, is it flagged?","If in our DB, does it have 3+ images?","If in our DB, how many ratings?"
"China Town Restaurant","97 Eagle School Road","Martinsburg","WV","25404","china-town-restaurant-martinsburg-583766","No","0","No",""
"New China Restaurant","203 Winchester Avenue","Martinsburg","WV","25401","new-china-martinsburg-583966","No","0","No",""
"Angelo’s Brick Oven Pizza","714 Foxcroft Avenue","Martinsburg","WV","25401","angelo-s-brick-oven-pizza-martinsburg-583664","No","0","No",""
"KFC","1501 Edwin Miller Boulevard","Martinsburg","WV","25404","kfc-martinsburg-574533","No","0","No",""
"King’s Chicken Rotisserie & More","55 Meadow Lane","Martinsburg","WV","25404","king-s-chicken-rotisserie-more-martinsburg-583176","No","0","No",""
"Auntie Anne's","800 Foxcroft Avenue","Martinsburg","WV","25401","auntie-anne-s-pretzels-martinsburg-624206","Yes","0","No",""
"Bob’s Carry-Out Shop","130 North Raleigh Street","Martinsburg","WV","25401","bob-s-carry-out-shop-martinsburg-583797","No","0","No",""
"Queen Pizza","43 Aikens Center","Martinsburg","WV","25404","queen-pizza-martinsburg-583808","No","0","No",""
"Giovanni’s New York Pizza","134 Eagle School Road","Martinsburg","WV","25404","giovanni-s-new-york-pizza-martinsburg-583794","No","0","No",""
"Pizza Tonight","340 Hack Wilson Way","Martinsburg","WV","25401","pizza-tonight-martinsburg-583512","No","0","No",""
"Starbucks","901 Foxcroft Avenue","Martinsburg","WV","25401","starbucks-martinsburg-574357","Yes","0","No",""
"Anthony’s Pizza","5078 Williamsport Pike","Martinsburg","WV","25404","anthony-s-pizza-martinsburg-583701","No","0","No",""
"Golden China Restaurant","1117 North Queen Street","Martinsburg","WV","25404","golden-china-restaurant-martinsburg-583292","No","0","No",""
"Montese’s","5724 Hammonds Mill Road","Martinsburg","WV","25404","montese-s-martinsburg-583196","No","0","No",""
"Empire China Restaurant","535 Winchester Avenue","Martinsburg","WV","25401","empire-china-restaurant-martinsburg-583853","No","0","No",""
"Pownall’s Bistro","1591 Winchester Avenue","Martinsburg","WV","25405","pownall-s-bistro-martinsburg-583625","No","0","No",""
"Hoss’s Steak & Sea House","195 Aikens Center","Martinsburg","WV","25404","hoss-s-steak-sea-house-martinsburg-583181","No","0","No",""
"Brother’s Pizza","603 Winchester Avenue","Martinsburg","WV","25401","brothers-pizza-martinsburg-583603","No","0","No",""
"Papa John's - Store 02588","978 Foxcroft Avenue","Martinsburg","WV","25401","papa-john-s-pizza-martinsburg-586053","Yes","0","No",""
"La Trattoria Italian Eatery","148 Lutz Avenue","Martinsburg","WV","25404","la-trattoria-italian-eatery-martinsburg-583666","No","0","No",""
"Just In Time Seafood","245 Retail Commons Parkway","Martinsburg","WV","25403","just-in-time-seafood-martinsburg-583904","No","0","No",""
"Katara’s Deli","1615 Winchester Avenue","Martinsburg","WV","25405","katara-s-deli-martinsburg-583820","No","0","No",""
"Casa Visone","120 North Queen Street","Martinsburg","WV","25401","casa-visone-martinsburg-583745","No","0","No",""
"Brix 27","131 North Queen Street","Martinsburg","WV","25401","brix-27-martinsburg-583582","No","0","No",""
"Good Natured Collective","209 South Raleigh Street","Martinsburg","WV","25401","good-natured-collective-martinsburg-583413","No","0","No",""
"Nucilli’s BBQ","3090 Hedgesville Road","Martinsburg","WV","25403","nucilli-s-bbq-martinsburg-583876","No","0","No",""
"Whiskey Ridge Bar and Grill","1544 Winchester Avenue","Martinsburg","WV","25405","whiskey-ridge-bar-and-grill-martinsburg-584239","No","0","No",""
"Chick-fil-A","221 Williams Street","Cumberland","MD","21502","chick-fil-a-cumberland-587652","Yes","0","No",""
"Patrick’s","7 Willison Place","Cumberland","MD","21502","patrick-s-cumberland-583793","No","0","No",""
"Taco Bell","334 Queen City Drive","Cumberland","MD","21502","taco-bell-cumberland-574560","No","0","No",""
"El Jinete","18 Valley Street","Cumberland","MD","21502","el-jinete-cumberland-583608","No","0","No",""
"Wendy's","325 South Centre Street","Cumberland","MD","21502","wendy-s-cumberland-570476","Yes","0","No",""
"Roy Rogers","624 Queen City Drive","Cumberland","MD","21502","roy-rogers-cumberland-625371","No","0","No",""
"Buffalo Wild Wings","12107 Winchester Road Southwest","Cumberland","MD","21502","buffalo-wild-wings-cumberland-655224","Yes","0","No",""
"Puccini Restaurant","12901 Ali Ghan Road Northeast","Cumberland","MD","21502","puccini-restaurant-cumberland-583767","No","0","No",""
"McDonald’s","22 Queen City Drive","Cumberland","MD","21502","mcdonald-s-cumberland-574567","No","0","No",""
"Wasabi Steakhouse","1262 Vocke Road","Cumberland","MD","21502","wasabi-steakhouse-cumberland-584267","No","0","No",""
"KFC","506 Springdale Street","Cumberland","MD","21502","kfc-cumberland-574573","No","0","No",""
"J J’s & Sons Pizzeria","158 North Centre Street","Cumberland","MD","21502","j-j-s-sons-pizzeria-cumberland-583333","No","0","No",""
"China Wok","15300 McMullen Highway Southwest","Cumberland","MD","21502","china-wok-cumberland-583784","No","0","No",""
"Queen City Creamery","108 West Harrison Street","Cumberland","MD","21502","queen-city-creamery-cumberland-633931","No","0","No",""
"Kline’s Restaurant","10307 National Highway Southwest","Cumberland","MD","21502","kline-s-restaurant-cumberland-583263","No","0","No",""
"Cafe Mark","37 Baltimore Street","Cumberland","MD","21502","cafe-mark-cumberland-584112","No","0","No",""
"Lindy’s Restaurant","11800 Bedford Road Northeast","Cumberland","MD","21502","lindy-s-restaurant-cumberland-583580","No","0","No",""
"Ristorante Ottaviani","25 North Centre Street","Cumberland","MD","21502","ristorante-ottaviani-cumberland-583502","No","0","No",""
"Holy Grounds","1223 National Pike","Cumberland","MD","21502","holy-grounds-cumberland-583821","No","0","No",""
"Subway","1313 National Highway","Cumberland","MD","21502","subway-cumberland-636363","Yes","0","No",""
"New York J&P Pizza","409 East Ridgeville Boulevard","Mount Airy","MD","21771","new-york-j-p-pizza-mount-airy-585176","Yes","0","No",""
"Wendy's","5801 Clarksville Square Drive","Clarksville","MD","21029","wendy-s-clarksville-483693","Yes","149","No",""
"Chick-fil-A","6395 Ten Oaks Road","Clarksville","MD","21029","chick-fil-a-clarksville-433484","Yes","8","No",""
"River Hill Grill","6040 Daybreak Circle","Clarksville","MD","21029","river-hill-grill-clarksville-549493","Yes","4","No",""
"Amante Pizza and Pasta","21 Liberty Road","Sykesville","MD","21784","amante-pizza-and-pasta-sykesville-609842","Yes","0","No",""
"You Pizza","12250 Clarksville Pike","Clarksville","MD","21029","you-pizza-clarksville-484979","Yes","30","No",""
"Burger King","501 East Ridgeville Boulevard","Mount Airy","MD","21771","burger-king-mount-airy-667865","Yes","0","No",""
"The Mount Airy Inn","1401 South Main Street","Mount Airy","MD","21771","the-mount-airy-inn-mount-airy-621300","Yes","0","No",""
"Upper Deck","237 South Main Street","Mount Airy","MD","21771","upper-deck-mount-airy-585194","No","0","No",""
"Mamma Angela","5 Ridgeside Court","Mount Airy","MD","21771","mamma-angela-mount-airy-585547","No","0","No",""
"IHOP","1001 Twin Arch Road","Mount Airy","MD","21771","ihop-mount-airy-626340","No","0","No",""
"Memories Charcoal House","403 East Ridgeville Boulevard","Mount Airy","MD","21771","memories-charcoal-house-mount-airy-585156","No","0","No",""
"Kung Fu 12 Szechuan","12250 Clarksville Pike","Clarksville","MD","21029","kung-fu-12-szechuan-clarksville-529323","Yes","10","No",""
"Mount Airy Tavern","1001 Twin Arch Road","Mount Airy","MD","21771","mount-airy-tavern-mount-airy-584843","No","0","No",""
"Subway","6030 Daybreak Circle","Clarksville","MD","21029","subway-clarksville-493530","Yes","11","No",""
"Taco Bell","1613 Ridgeside Drive","Mount Airy","MD","21771","taco-bell-mount-airy-532771","No","0","No",""
"Mint Indian Cuisine Lounge","12447 Clarksville Pike","Clarksville","MD","21029","mint-indian-cuisine-lounge-clarksville-655266","No","0","No",""
"Laurienzo Brick Oven Cafe","114 South Main Street","Mount Airy","MD","21771","laurienzo-mount-airy-585518","No","0","No",""
"Baskin Robbins","1401 South Main Street","Mount Airy","MD","21771","baskin-robbins-mount-airy-490899","Yes","0","No",""
"Tony Locos Bar & Restaurant","710 Lisbon Center Drive","Woodbine","MD","21797","tony-locos-bar-restaurant-woodbine-584877","No","0","No",""
"Tony's Pizzeria","7627 Woodbine Road","Woodbine","MD","21797","tony-s-pizzeria-woodbine-585612","No","0","No",""
"China Yee","710 Lisbon Center Drive","Woodbine","MD","21797","china-yee-woodbine-585496","No","0","No",""
"Starbucks","337 East Ridgeville Boulevard","Mount Airy","MD","21771","starbucks-mount-airy-575856","Yes","0","No",""
"Harvest Fried Chicken","710 Lisbon Center Drive","Woodbine","MD","21797","harvest-fried-chicken-woodbine-585640","No","0","No",""
"Chipotle","439 East Ridgeville Boulevard","Mount Airy","MD","21771","chipotle-mount-airy-694043","Yes","0","No",""
"Chipotle","3250 Crain Highway","Waldorf","MD","20603","chipotle-waldorf-543488","Yes","121","No",""
"Chick-fil-A","3365 Crain Highway","Waldorf","MD","20603","chick-fil-a-waldorf-564421","Yes","24","No",""
"America' Best Wings","3241 Plaza Drive","Waldorf","MD","20603","america-s-best-wings-waldorf-474857","No","244","No",""
"Five Guys MD-0068","3241 Plaza Drive","Waldorf","MD","20603","five-guys-waldorf-511991","Yes","190","No",""
"Red Robin","3072 Waldorf Market Place","Waldorf","MD","20603","red-robin-gourmet-burgers-and-brews-waldorf-609196","Yes","0","No",""
"IHOP","2190 Crain Highway","Waldorf","MD","20601","ihop-waldorf-480035","Yes","219","No",""
"Applebee's","3610 Crain Highway","Waldorf","MD","20603","applebee-s-grill-bar-waldorf-469179","Yes","109","No",""
"Silver Diner","3081 Festival Way","Waldorf","MD","20601","silver-diner-waldorf-511555","No","112","No",""
"414 - Noodles & Company","3055 Waldorf Market Place","Waldorf","MD","20603","noodles-company-waldorf-524160","Yes","108","No",""
"Dat Jerk Caribbean Chargrill","2716 Crain Highway","Waldorf","MD","20601","dat-jerk-caribbean-chargrill-waldorf-643619","Yes","0","No",""
"Hooters","3600 Crain Highway","Waldorf","MD","20603","hooters-waldorf-467098","Yes","175","No",""
"Crown Fried Chicken & Waffle House","3005 Leonardtown Road","Waldorf","MD","20601","crown-fried-chicken-waffle-house-waldorf-627530","Yes","0","No",""
"TGI Friday","2990 Waldorf Market Place","Waldorf","MD","20603","tgi-friday-s-waldorf-536602","Yes","71","No",""
"Cracker Barrel","3742 Crain Highway","Waldorf","MD","20603","cracker-barrel-waldorf-635962","Yes","0","No",""
"Famous Dave's","3046 Waldorf Market Place","Waldorf","MD","20603","famous-dave-s-waldorf-375446","No","175","No",""
"Buffalo Wild Wings","11215 Mall Circle","Waldorf","MD","20603","buffalo-wild-wings-waldorf-519095","Yes","123","No",""
"Three Brothers Italian Restaurant","3069 Waldorf Market Place","Waldorf","MD","20603","three-brothers-italian-restaurant-waldorf-468062","Yes","88","No",""
"Chili's","2960 Festival Way","Waldorf","MD","20601","chili-s-grill-bar-waldorf-483007","No","181","No",""
"Habit Burger","2970 Festival Way","Waldorf","MD","20601","the-habit-burger-waldorf-491789","Yes","221","No",""
"Taco Bell","91 Smallwood Drive","Waldorf","MD","20602","taco-bell-waldorf-467120","Yes","188","No",""
"Boston's Restaurant & Sports Bar","10440 O'Donnell Place","Waldorf","MD","20603","boston-s-restaurant-sports-bar-waldorf-562295","Yes","0","No",""
"McDonald's","11025 Mall Circle","Waldorf","MD","20603","mcdonald-s-waldorf-656473","Yes","0","No",""
"Red Lobster","11035 Mall Circle","Waldorf","MD","20603","red-lobster-waldorf-521021","Yes","60","No",""
"The All American Steakhouse","35 Saint Patricks Drive","Waldorf","MD","20603","the-all-american-steakhouse-waldorf-470974","Yes","128","No",""
"Bob Evans","3345 Crain Highway","Waldorf","MD","20603","bob-evans-waldorf-617711","Yes","0","No",""
"Extreme Teriyaki Grill Express","3236 Crain Highway","Waldorf","MD","20603","extreme-teriyaki-grill-express-waldorf-474882","No","122","No",""
"Cold Stone Creamery","3063 Waldorf Market Place","Waldorf","MD","20603","cold-stone-creamery-waldorf-626514","No","0","No",""
"Roy Rogers","2690 Crain Highway","Waldorf","MD","20601","roy-rogers-waldorf-625370","No","0","No",""
"Martins Soul Food and BBQ","11481 Berry Road","Waldorf","MD","20603","martins-soul-food-and-bbq-waldorf-676237","Yes","0","No",""
"Subway","1190 Smallwood Drive","Waldorf","MD","20603","subway-waldorf-487036","Yes","48","No",""
"Tropical Smoothie Cafe","3390 Leonardtown Road","Waldorf","MD","20601","tropical-smoothie-cafe-waldorf-656145","No","0","No",""
"Bonchon - Waldorf","3059 Waldorf Market Place","Waldorf","MD","20603","bonchon-waldorf-474875","No","49","No",""
"Papa John's - Store 01729","1156 Smallwood Drive","Waldorf","MD","20603","papa-john-s-pizza-waldorf-470353","Yes","5","No",""
"Japan Express","2473 Crain Highway","Waldorf","MD","20601","japan-express-waldorf-600677","No","0","No",""
"DUP - Martin's Soul Food  &","11481 Berry Road","Waldorf","MD","20603","graveyard-of-stores-waldorf-675976","No","0","No",""
"Beijing Restaurant","343 Smallwood Drive","Waldorf","MD","20602","beijing-restaurant-waldorf-474867","No","26","No",""
"China Express Carry-Out","3223 Plaza Way","Waldorf","MD","20603","china-express-carry-out-waldorf-474879","No","30","No",""
"Cinnabon","11110 Mall Circle","Waldorf","MD","20603","cinnabon-waldorf-536307","Yes","14","No",""
"Sbarro","1110 Mall Circle","Waldorf","MD","20603","sbarro-waldorf-525281","Yes","0","No",""
"Beijing Restaurant","12536 Mattawoman Drive","Waldorf","MD","20601","beijing-restaurant-waldorf-474869","No","6","No",""
"Auntie Anne's","11110 Mall Circle","Waldorf","MD","20603","auntie-anne-s-pretzels-waldorf-624123","Yes","0","No",""
"Baskin Robbins","3510 Crain Highway","Waldorf","MD","20603","baskin-robbins-waldorf-490438","Yes","12","No",""
"El Rinconcito Salvadore√±o","12526 Mattawoman Drive","Waldorf","MD","20601","el-rinconcito-salvadoreno-waldorf-474881","No","27","No",""
"Golden Gate Chinese","175 Smallwood Village Center","Waldorf","MD","20602","golden-gate-chinese-waldorf-474885","No","15","No",""
"Kodori","2792 Crain Highway","Waldorf","MD","20601","kodori-waldorf-474897","No","16","No",""
"Chuck E. Cheese's","3241 Plaza Way","Waldorf","MD","20603","chuck-e-cheese-waldorf-483284","Yes","26","No",""
"Goodie' Sub Shop","3394 Leonardtown Road","Waldorf","MD","20601","goodie-sub-shop-waldorf-474886","No","25","No",""
"The Ice Cream Shop","10965 Berry Road","Waldorf","MD","20603","the-ice-cream-shop-waldorf-519226","Yes","6","No",""
"Simply Good","183 Saint Patricks Drive","Waldorf","MD","20603","simply-good-waldorf-474907","No","25","No",""
"Chipotle","5420 Southpoint Plaza Way","Fredericksburg","VA","22407","chipotle-fredericksburg-543475","Yes","74","No",""
"Chick-fil-A","9900 Southpoint Parkway","Fredericksburg","VA","22407","chick-fil-a-fredericksburg-477392","Yes","405","No",""
"419 - Noodles & Company","1212 Carl D. Silver Parkway","Fredericksburg","VA","22401","noodles-company-fredericksburg-524163","Yes","153","No",""
"Wendy's","2301 Plank Road","Fredericksburg","VA","22401","wendy-s-fredericksburg-483847","Yes","519","No",""
"Five Guys VA-0011","1661 Carl D. Silver Parkway","Fredericksburg","VA","22401","five-guys-fredericksburg-537849","Yes","83","No",""
"Wingstop","5771 Plank Road","Fredericksburg","VA","22407","wingstop-fredericksburg-593916","Yes","0","No",""
"Tropical Smoothie Cafe","15 South Gateway Drive","Fredericksburg","VA","22406","tropical-smoothie-cafe-fredericksburg-459749","Yes","73","No",""
"Red Robin","10109 Jefferson Davis Highway","Fredericksburg","VA","22407","red-robin-gourmet-burgers-and-brews-fredericksburg-609423","Yes","0","No",""
"Hooters","10400 Spotsylvania Avenue","Fredericksburg","VA","22408","hooters-fredericksburg-459724","Yes","145","No",""
"Umi Japanese Cuisine","1500 Jefferson Davis Highway","Fredericksburg","VA","22401","umi-japanese-cuisine-fredericksburg-460747","No","259","No",""
"Burger King","5635 Plank Road","Fredericksburg","VA","22407","burger-king-fredericksburg-457584","Yes","7","No",""
"Applebee's","2851 Plank Road","Fredericksburg","VA","22401","applebee-s-grill-bar-fredericksburg-469181","Yes","172","No",""
"BJ's Restaurant & Brewhouse","1861 Carl D. Silver Parkway","Fredericksburg","VA","22401","bj-s-restaurant-brewhouse-fredericksburg-534884","Yes","104","No",""
"Qdoba","1865 Carl D. Silver Parkway","Fredericksburg","VA","22401","qdoba-mexican-eats-fredericksburg-662891","Yes","0","No",""
"Chili's","10010 Southpoint Parkway","Fredericksburg","VA","22407","chili-s-grill-bar-fredericksburg-479542","No","177","No",""
"IHOP","2831 Plank Road","Fredericksburg","VA","22401","ihop-fredericksburg-463642","Yes","351","No",""
"Cracker Barrel","5200 Southpoint Parkway","Fredericksburg","VA","22407","cracker-barrel-fredericksburg-635900","Yes","0","No",""
"Taco Bell","543 Jefferson Davis Highway","Fredericksburg","VA","22401","taco-bell-fredericksburg-459145","No","181","No",""
"Dixie Bones BBQ","1917 Plank Road","Fredericksburg","VA","22401","dixie-bones-bbq-fredericksburg-460817","Yes","103","No",""
"Home Team Grill","1109 Jefferson Davis Highway","Fredericksburg","VA","22401","home-team-grill-fredericksburg-460759","Yes","123","No",""
"Bonchon - Fredericksburg","1624 Carl D. Silver Parkway","Fredericksburg","VA","22401","bonchon-fredericksburg-460758","No","213","No",""
"Kumo Sushi & Hibachi","1251 Jefferson Davis Highway","Fredericksburg","VA","22401","kumo-sushi-hibachi-fredericksburg-460839","No","95","No",""
"Dairy Queen","207 Kings Highway","Fredericksburg","VA","22405","dairy-queen-fredericksburg-627552","Yes","0","No",""
"Skrimp Shack","736 Warrenton Road","Fredericksburg","VA","22406","skrimp-shack-fredericksburg-638883","Yes","0","No",""
"McDonald's","44 Stanstead Road","Fredericksburg","VA","22406","mcdonald-s-fredericksburg-659482","Yes","0","No",""
"TGI Friday","1160 Carl D. Silver Parkway","Fredericksburg","VA","22401","tgi-friday-s-fredericksburg-536592","Yes","61","No",""
"Potbelly","1240 Carl D. Silver Parkway","Fredericksburg","VA","22401","potbelly-sandwich-shop-fredericksburg-637239","Yes","0","No",""
"Bob Evans","10011 Southpoint Parkway","Fredericksburg","VA","22407","bob-evans-fredericksburg-617723","Yes","0","No",""
"Red Lobster","3109 Spotsylvania Mall Drive","Fredericksburg","VA","22407","red-lobster-fredericksburg-620279","Yes","0","No",""
"Jersey Mike's Subs","5635 Plank Road","Fredericksburg","VA","22407","jersey-mike-s-subs-fredericksburg-581429","Yes","0","No",""
"O'Charley's - Fredericksburg","1791 Carl D. Silver Parkway","Fredericksburg","VA","22401","o-charley-s-restaurant-bar-fredericksburg-625690","Yes","0","No",""
"Soup And Taco Etc","813 Caroline Street","Fredericksburg","VA","22401","soup-and-taco-etc-fredericksburg-460828","No","110","No",""
"KFC","U.S. 1","Fredericksburg","VA","22401","kfc-fredericksburg-79403","Yes","77","No",""
"Fu Kien Gourmet","435 Jefferson Davis Highway","Fredericksburg","VA","22401","fu-kien-gourmet-fredericksburg-460705","No","33","No",""
"Bonefish Grill","1779 Carl D. Silver Parkway","Fredericksburg","VA","22401","bonefish-grill-fredericksburg-492919","Yes","54","No",""
"China Wok","10617 Courthouse Road","Fredericksburg","VA","22407","china-wok-fredericksburg-460790","No","40","No",""
"Gourmeltz","10013 Jefferson Davis Highway","Fredericksburg","VA","22407","gourmeltz-fredericksburg-460746","No","110","No",""
"Legends Grille","9969 Jefferson Davis Highway","Fredericksburg","VA","22407","legends-grille-fredericksburg-460697","No","93","No",""
"Buffalo Philly's","10209 Southpoint Parkway","Fredericksburg","VA","22407","buffalo-philly-s-fredericksburg-595658","No","0","No",""
"El Charro","4611 Southpoint Parkway","Fredericksburg","VA","22407","el-charro-fredericksburg-460847","No","71","No",""
"Fat Boys’ Smokehouse and Burgers","451 Jefferson Davis Highway","Fredericksburg","VA","22401","fat-boys-smokehouse-and-burgers-fredericksburg-460727","No","119","No",""
"Pancho Villa Mexican Restaurant","754 Warrenton Road","Fredericksburg","VA","22406","pancho-villa-s-fredericksburg-460855","No","76","No",""
"Spice Thai Cuisine","10029 Jefferson Davis Highway","Fredericksburg","VA","22408","spice-thai-cuisine-fredericksburg-460798","No","48","No",""
"El Patron Mexican Restaurant","10040 Jefferson Davis Highway","Fredericksburg","VA","22407","el-patron-mexican-restaurant-fredericksburg-460838","No","58","No",""
"Hunan Garden","923 Caroline Street","Fredericksburg","VA","22401","hunan-garden-fredericksburg-460791","No","52","No",""
"Tarntip Thai Cuisine","507 Jefferson Davis Highway","Fredericksburg","VA","22401","tarntip-thai-cuisine-fredericksburg-460696","No","91","No",""
"Four Seasons Family Restaurant","5201 Jefferson Davis Highway","Fredericksburg","VA","22408","four-seasons-family-restaurant-fredericksburg-460742","No","22","No",""
"Super Rico","2386 Plank Road","Fredericksburg","VA","22401","super-rico-fredericksburg-460841","No","77","No",""
"Duck Donuts","1223 Jefferson Davis Highway","Fredericksburg","VA","22401","duck-donuts-fredericksburg-452838","No","50","No",""
"La Delizia","10041 Jefferson Davis Highway","Fredericksburg","VA","22407","la-delizia-fredericksburg-460797","No","31","No",""
"Chick-fil-A","45150 First Colony Boulevard","California","MD","20619","chick-fil-a-california-576542","Yes","0","No",""
"Panda Express","44980 Saint Andrews Church Road","California","MD","20619","panda-express-california-670006","No","0","No",""
"Buffalo Wild Wings","46370 Lexington Village Way","Lexington Park","MD","20653","buffalo-wild-wings-lexington-park-596486","Yes","0","No",""
"Taco Bell","22599 Macarthur Boulevard","California","MD","20619","taco-bell-california-532764","No","0","No",""
"466 - Noodles & Company","46360 Lexington Village Way","Lexington Park","MD","20653","noodles-company-lexington-park-625800","Yes","0","No",""
"MOD Pizza","44940 Saint Andrews Church Road","California","MD","20619","mod-pizza-california-667964","Yes","0","No",""
"Wendy's","45460 Miramar Way","California","MD","20619","wendy-s-california-570383","Yes","0","No",""
"Salsa’s Mexican Cafe","11753 H G Trueman Road","Lusby","MD","20657","salsa-s-mexican-cafe-lusby-651153","No","0","No",""
"Pizza Boli's","46300 Lexington Village Way","Lexington Park","MD","20653","pizza-boli-s-lexington-park-610282","Yes","0","No",""
"Golden Chicken","11771 H G Trueman Road","Lusby","MD","20657","golden-chicken-lusby-570867","No","0","No",""
"Potbelly","23064 Three Notch Road","California","MD","20619","potbelly-sandwich-shop-california-635079","Yes","0","No",""
"Jerry’s Bistro","22652 Three Notch Road","Lexington Park","MD","20653","jerry-s-bistro-lexington-park-570988","No","0","No",""
"McDonald's","45310 Alton Lane","California","MD","20619","mcdonald-s-california-659045","Yes","0","No",""
"Applebee's","45480 Miramar Way","California","MD","20619","applebee-s-grill-bar-california-638601","No","0","No",""
"Teariffic Cafe","22576 Macarthur Boulevard","California","MD","20619","teariffic-cafe-california-571263","No","0","No",""
"Thai Inter","22622 Macarthur Boulevard","California","MD","20619","thai-inter-california-571283","No","0","No",""
"Moe's Southwest Grill","C Street","Lusby","MD","20657","moe-s-southwest-grill-lusby-638156","Yes","0","No",""
"El Rinconcito","21703 Great Mills Road","Lexington Park","MD","20653","el-rinconcito-lexington-park-571775","Yes","0","No",""
"Pax River Ale House","46590 Corporate Drive","Lexington Park","MD","20653","pax-river-ale-house-lexington-park-571144","No","0","No",""
"Dynasty Chinese Resturant","13322 H G Trueman Road","Solomons","MD","20629","dynasty-chinese-resturant-solomons-571763","No","0","No",""
"Subway","13330 H G Trueman Road","Solomons","MD","20688","subway-solomons-544996","No","0","No",""
"China Cafe II","22558 Macarthur Boulevard","California","MD","20619","china-cafe-ii-california-571705","No","0","No",""
"Mom & Pop Pizza & Subs","22775 Three Notch Road","California","MD","20619","mom-pop-pizza-subs-california-571086","No","0","No",""
"Asahi Japanese Steak & Seafood House","22576 Macarthur Boulevard","California","MD","20619","asahi-japanese-steak-seafood-house-california-571570","No","0","No",""
"Jerry and Son Cafe","C Street","Lusby","MD","20657","jerry-and-son-cafe-lusby-651085","No","0","No",""
"Hong Kong Chinese Food Pick-Up","21800 North Shangri-La Drive","Lexington Park","MD","20653","hong-kong-chinese-food-pick-up-lexington-park-651074","No","0","No",""
"Bollywood Masala","23418 Three Notch Road","California","MD","20619","bollywood-masala-california-571611","No","0","No",""
"Sake Restaurant","21719 Great Mills Road","Lexington Park","MD","20653","sake-restaurant-lexington-park-587068","No","0","No",""
"Island sushi Solomons","75 Charles Street","Solomons","MD","20688","island-sushi-solomons-solomons-570966","No","0","No",""
"Kfc","13400 H G Trueman Road","Solomons","MD","20688","kfc-solomons-515916","Yes","0","No",""
"CD Cafe","14350 Solomons Island Road South","Solomons","MD","20688","cd-cafe-solomons-571691","No","0","No",""
